ImageID,Moisture,Firmness,pH,TSS,Ethanol,CO2,Formaldehyde,Category
litchi_formalin (543),78.68762043,3.313083169,4.596617996,18.29881282,0.317970454,260.4955362,2.876542998,Formalin-Mixed
litchi_formalin (544),78.76045726,3.384160183,4.73667709,17.66223998,0.2534681,365.825037,4.227902849,Formalin-Mixed
litchi_formalin (545),78.07874516,3.909477108,4.840952583,16.47105597,0.508727285,446.6986412,3.517495811,Formalin-Mixed
litchi_formalin (546),80.40324502,3.836903445,4.81692645,17.32114805,0.286966734,333.5210495,2.486395836,Formalin-Mixed
litchi_formalin (547),78.61658081,3.665048112,4.713623598,18.89948202,0.289470085,292.4086724,3.730459363,Formalin-Mixed
litchi_formalin (548),79.26786819,3.266803782,4.949683264,18.44801559,0.310030714,354.3082898,4.73418361,Formalin-Mixed
litchi_formalin (549),80.0662247,3.117041483,4.759631707,16.47911352,0.434706706,379.7597249,4.527867852,Formalin-Mixed
litchi_formalin (550),75.17517571,3.016058823,4.752933649,16.65328964,0.463866373,313.0357391,3.760429918,Formalin-Mixed
litchi_formalin (551),78.99450928,3.107010673,4.531125295,18.56293344,0.207041009,392.9538717,3.131249522,Formalin-Mixed
litchi_formalin (552),81.1893613,3.292596444,4.961060195,19.25366166,0.296747854,445.0229014,2.260936253,Formalin-Mixed
litchi_formalin (553),75.1217212,3.551790064,4.588558284,17.39789798,0.372388337,429.3926243,3.40894677,Formalin-Mixed
litchi_formalin (554),77.83627473,3.064000083,4.764172347,18.38124301,0.332790781,308.3170747,4.256238313,Formalin-Mixed
litchi_formalin (555),81.48359215,3.136227778,4.901783801,16.68257436,0.553668263,315.3447366,3.080821159,Formalin-Mixed
litchi_formalin (556),77.47208082,3.181080702,4.607726638,17.24550535,0.515083492,324.3082449,2.706340477,Formalin-Mixed
litchi_formalin (557),78.21110177,3.631982093,4.763686645,16.08108082,0.450356086,328.9105557,4.794139158,Formalin-Mixed
litchi_formalin (558),81.87078975,3.615789799,4.620342455,19.07310379,0.335216966,270.0638998,4.464667101,Formalin-Mixed
litchi_formalin (559),76.39526701,3.550765726,4.879847499,17.60403928,0.480268938,402.3925678,3.914826858,Formalin-Mixed
litchi_formalin (560),75.45678632,3.250501425,4.782170584,19.26450229,0.537455205,323.0678527,2.410350032,Formalin-Mixed
litchi_formalin (561),81.01595814,3.371119691,4.92798793,18.83349198,0.437932151,425.9639953,2.434726521,Formalin-Mixed
litchi_formalin (562),81.07925739,3.096689716,4.947279001,19.31497706,0.513784587,435.3881246,2.309658774,Formalin-Mixed
litchi_formalin (563),78.30454484,3.226460604,4.824366741,17.14263468,0.499641985,254.8862619,3.848890001,Formalin-Mixed
litchi_formalin (564),78.59945022,3.897705226,4.862695623,16.74043492,0.428694924,447.700614,2.346688389,Formalin-Mixed
litchi_formalin (565),80.85064459,3.979691746,4.77461005,19.88762273,0.324873287,392.0045463,4.527881597,Formalin-Mixed
litchi_formalin (566),80.16991649,3.647659586,4.692214367,18.86931115,0.498312863,354.0784452,4.978895005,Formalin-Mixed
litchi_formalin (567),76.85604302,3.916823292,4.824058962,19.33616907,0.282718547,327.9055217,3.099044554,Formalin-Mixed
litchi_formalin (568),75.11825349,3.6427419,4.954144312,16.05253349,0.511795339,353.7036265,3.361009541,Formalin-Mixed
litchi_formalin (569),78.35790114,3.033196486,4.70834019,17.41784648,0.521818677,314.9249448,4.135001531,Formalin-Mixed
litchi_formalin (570),81.01238628,3.996762585,4.657205013,18.97126676,0.528857952,374.5375627,4.811459019,Formalin-Mixed
litchi_formalin (571),81.27084274,3.098952302,4.694218469,16.31193133,0.389166388,268.5960553,4.682281321,Formalin-Mixed
litchi_formalin (572),81.69358338,3.682641801,4.717698815,18.26935972,0.276992307,374.2245206,2.172775486,Formalin-Mixed
litchi_formalin (573),81.15694266,3.252836203,4.536780514,17.71629107,0.23988944,305.06897,2.507215408,Formalin-Mixed
litchi_formalin (574),79.06030489,3.391981113,4.74922092,16.07046603,0.4973445,253.5269658,4.263791596,Formalin-Mixed
litchi_formalin (575),78.11223919,3.645934185,4.747157124,16.94390231,0.554504554,360.5411532,4.066679324,Formalin-Mixed
litchi_formalin (576),80.42394893,3.436487349,4.794221914,17.13916796,0.460335344,365.6895512,2.399655782,Formalin-Mixed
litchi_formalin (577),80.17875144,3.250546059,4.681410015,16.44743979,0.257664024,335.3138009,3.506193746,Formalin-Mixed
litchi_formalin (578),78.76700401,3.334446187,4.806553798,18.52614764,0.573958579,264.4572465,4.342443893,Formalin-Mixed
litchi_formalin (579),75.61129161,3.341548117,4.939108155,16.96959151,0.595640806,428.6685906,2.656342047,Formalin-Mixed
litchi_formalin (580),81.48256943,3.959323905,4.977735495,17.110478,0.373351444,372.2861614,4.613862907,Formalin-Mixed
litchi_formalin (581),78.18921776,3.798613016,4.791806108,19.59295439,0.437930116,273.1426599,2.158915324,Formalin-Mixed
litchi_formalin (582),77.54333647,3.458548771,4.521295477,17.86849237,0.510891408,352.1861153,4.346585255,Formalin-Mixed
litchi_formalin (583),79.40697177,3.19982092,4.984617999,17.56851259,0.494555916,349.4508632,3.847456699,Formalin-Mixed
litchi_formalin (584),79.71686573,3.81101611,4.85293103,18.89548415,0.587114877,262.0803738,2.94559804,Formalin-Mixed
litchi_formalin (585),76.47481542,3.157182472,4.667981824,19.63845519,0.245953236,371.3719407,4.162797645,Formalin-Mixed
litchi_formalin (586),80.85857191,3.210462217,4.57357885,16.10014534,0.432289946,411.6652798,4.347097385,Formalin-Mixed
litchi_formalin (587),77.02955966,3.366013392,4.571709306,17.79295539,0.476772568,399.8016108,4.801696914,Formalin-Mixed
litchi_formalin (588),76.30678748,3.880348196,4.583872203,18.44312542,0.55603937,290.5938828,3.103324016,Formalin-Mixed
litchi_formalin (589),77.84479897,3.131786669,4.522786261,17.27425239,0.549643851,422.4585059,4.058050208,Formalin-Mixed
litchi_formalin (590),80.11392057,3.122234193,4.951077094,19.08963089,0.591199917,318.5084331,3.807848831,Formalin-Mixed
litchi_formalin (591),81.75820725,3.493974988,4.770384116,19.88590828,0.404831382,439.3016757,3.575618208,Formalin-Mixed
litchi_formalin (592),80.66496885,3.276410541,4.849979706,19.77370947,0.532304347,264.3495928,4.671249422,Formalin-Mixed
litchi_formalin (593),81.58243864,3.568727942,4.914054255,17.06393016,0.370912683,347.2417377,2.009501942,Formalin-Mixed
litchi_formalin (594),75.98424063,3.451636685,4.895770503,16.90535311,0.368925551,369.4248754,2.846334818,Formalin-Mixed
litchi_formalin (595),75.49823759,3.434959106,4.941302812,19.82996212,0.301339346,299.5300197,3.614831719,Formalin-Mixed
litchi_formalin (596),78.90393333,3.11197297,4.983627311,17.83451395,0.527294915,404.2760377,2.534879785,Formalin-Mixed
litchi_formalin (597),77.03208238,3.14104969,4.719535307,16.83319089,0.594326042,375.379136,4.723599601,Formalin-Mixed
litchi_formalin (598),80.79638481,3.821078577,4.975167733,18.82798785,0.302536691,253.6218875,3.942785353,Formalin-Mixed
litchi_formalin (599),79.7039151,3.885882738,4.861644974,17.1376813,0.222452635,371.6737181,3.433648984,Formalin-Mixed
litchi_formalin (600),81.79509715,3.234683533,4.535334095,17.0689879,0.526216975,348.2956469,4.444105277,Formalin-Mixed
litchi_formalin (601),76.78354649,3.113460502,4.840891561,19.51699617,0.448092021,289.2058403,3.352658574,Formalin-Mixed
litchi_formalin (602),78.4004888,3.053416672,4.84335833,16.64991661,0.58387952,449.1496454,3.675959036,Formalin-Mixed
litchi_formalin (603),78.50868334,3.608297614,4.952930282,16.25757179,0.300895688,429.432439,2.008252987,Formalin-Mixed
litchi_formalin (604),76.67423756,3.715353213,4.686466066,17.07674576,0.228411063,308.501539,3.097101591,Formalin-Mixed
litchi_formalin (605),79.1306538,3.372809989,4.79245575,18.42778165,0.396976904,358.2141842,2.416371417,Formalin-Mixed
litchi_formalin (606),78.1030019,3.679675867,4.506093776,16.49235141,0.234186409,313.300428,4.069066042,Formalin-Mixed
litchi_formalin (607),78.12705089,3.712958816,4.666037621,17.88637869,0.304716,405.0991503,3.437080877,Formalin-Mixed
litchi_formalin (608),77.53915654,3.935342281,4.531121863,18.50934844,0.250391144,436.0662866,2.905272672,Formalin-Mixed
litchi_formalin (609),75.11850547,3.064873638,4.760936486,19.39494797,0.289652872,321.7657214,3.403497018,Formalin-Mixed
litchi_formalin (610),78.65466666,3.192291723,4.908723825,16.91947836,0.242457861,411.1168498,2.628889664,Formalin-Mixed
litchi_formalin (611),77.34673485,3.068525988,4.603221346,19.26938529,0.5815624,349.6815085,4.775259897,Formalin-Mixed
litchi_formalin (612),75.00923908,3.867993933,4.763720523,16.93962504,0.311425085,329.3157123,2.161917898,Formalin-Mixed
litchi_formalin (613),77.15560595,3.79258716,4.602004318,18.70706616,0.377559034,437.6843704,4.596251106,Formalin-Mixed
litchi_formalin (614),76.95039833,3.574642071,4.560344234,17.72269429,0.559444723,352.0809377,3.534076366,Formalin-Mixed
litchi_formalin (615),77.75413707,3.08366341,4.755498396,16.45872497,0.470928635,343.4821001,3.856839488,Formalin-Mixed
litchi_formalin (616),75.92296393,3.273312359,4.53957431,18.85705385,0.447214992,384.4868804,2.907816863,Formalin-Mixed
litchi_formalin (617),78.55378677,3.297719848,4.793677316,16.87105047,0.482225276,302.2468402,4.90009285,Formalin-Mixed
litchi_formalin (618),79.84708247,3.560743196,4.51566873,16.7064937,0.531528903,314.9585742,2.845552876,Formalin-Mixed
litchi_formalin (619),79.41129898,3.258043894,4.553357486,17.43329171,0.551067707,436.4091672,3.766633991,Formalin-Mixed
litchi_formalin (620),80.62628463,3.072959864,4.774998743,18.61316098,0.457055868,385.7059691,4.980250115,Formalin-Mixed
litchi_formalin (621),78.16405802,3.730762302,4.795703706,16.93598592,0.55600291,415.3274296,4.643283189,Formalin-Mixed
litchi_formalin (622),78.63364211,3.299080212,4.514493465,16.73464616,0.414159011,304.2223524,3.608989476,Formalin-Mixed
litchi_formalin (623),80.67281359,3.452374177,4.786688394,16.0398145,0.310916343,358.758038,4.971123569,Formalin-Mixed
litchi_formalin (624),77.9939082,3.127666635,4.919251263,17.88657239,0.552030684,444.2792534,4.104109585,Formalin-Mixed
litchi_formalin (625),79.91119545,3.802548303,4.861158089,17.71458228,0.416589131,313.7407798,2.626101248,Formalin-Mixed
litchi_formalin (626),78.04221658,3.565531877,4.565592552,16.93547097,0.562455035,282.0952953,3.216788631,Formalin-Mixed
litchi_formalin (627),77.92415336,3.901585626,4.796237324,16.21460866,0.216067126,352.1772016,3.003480002,Formalin-Mixed
litchi_formalin (628),80.32143937,3.495471563,4.83612625,17.7170235,0.359006301,327.5642177,3.032041125,Formalin-Mixed
litchi_formalin (629),76.22385841,3.941425672,4.518615601,19.15282044,0.579122007,281.9154466,4.281369318,Formalin-Mixed
litchi_formalin (630),77.3701018,3.891868204,4.927673834,18.86112853,0.299860037,427.7102765,3.752788782,Formalin-Mixed
litchi_formalin (631),76.56920594,3.576459856,4.953133699,19.44317956,0.576614498,448.1447821,2.114278135,Formalin-Mixed
litchi_formalin (632),77.5137696,3.933893438,4.925226137,16.03833075,0.581560984,363.7164361,4.632345451,Formalin-Mixed
litchi_formalin (633),76.61262376,3.323088747,4.912315734,19.86567727,0.552856926,404.9353537,2.890388421,Formalin-Mixed
litchi_formalin (634),79.05583942,3.365642163,4.872482599,17.36564901,0.425467218,421.8076739,4.991224631,Formalin-Mixed
litchi_formalin (635),80.58719562,3.045477951,4.816716016,19.96159118,0.45877578,390.1964012,4.862572191,Formalin-Mixed
litchi_formalin (636),80.50629143,3.589200907,4.839313502,17.01047784,0.547846799,258.8312098,4.82159215,Formalin-Mixed
litchi_formalin (637),77.55150675,3.72192397,4.903197647,17.88614555,0.510358833,281.5268463,4.433382812,Formalin-Mixed
litchi_formalin (638),81.92132284,3.77351919,4.831249229,17.41571071,0.45203754,264.1978382,2.661839995,Formalin-Mixed
litchi_formalin (639),79.15698055,3.149816286,4.663863478,17.42304286,0.592903763,251.9759213,3.597898232,Formalin-Mixed
litchi_formalin (640),77.79580211,3.444159072,4.687980551,19.36912839,0.474270655,311.1992818,2.67290788,Formalin-Mixed
litchi_formalin (641),80.84877495,3.176863212,4.948528734,18.98567576,0.590192797,328.4711921,2.779026367,Formalin-Mixed
litchi_formalin (642),80.10911809,3.662127349,4.508561043,19.96860574,0.22295539,298.2059465,3.832855308,Formalin-Mixed
litchi_formalin (643),80.24492736,3.157946372,4.849410291,18.45405873,0.255584148,262.9209296,2.122500636,Formalin-Mixed
litchi_formalin (644),76.37297545,3.904163684,4.977388776,17.85302642,0.380583538,355.9726182,4.9083757,Formalin-Mixed
litchi_formalin (645),78.27827015,3.230634646,4.853114085,16.36029545,0.353951784,304.663864,4.756019518,Formalin-Mixed
litchi_formalin (646),81.03279692,3.291402266,4.996955994,19.98624568,0.513093937,409.207431,3.142302716,Formalin-Mixed
litchi_formalin (647),78.52826605,3.850906322,4.843772453,18.20612261,0.264245611,251.6105243,3.546267344,Formalin-Mixed
litchi_formalin (648),79.7841692,3.45846761,4.517181515,18.80190988,0.590438072,418.5054103,3.398358258,Formalin-Mixed
litchi_formalin (649),79.11553613,3.023995946,4.913504941,17.62696955,0.32602635,440.9507358,4.646599336,Formalin-Mixed
litchi_formalin (650),80.89649751,3.494586251,4.642314956,18.19086283,0.371569483,393.2270126,4.065805629,Formalin-Mixed
litchi_formalin (651),76.99192588,3.084543335,4.723028613,19.77031093,0.309898013,396.7288131,2.834333742,Formalin-Mixed
litchi_formalin (652),79.02832695,3.985344719,4.656045958,16.66567775,0.431745447,436.7124623,3.340523763,Formalin-Mixed
litchi_formalin (653),75.86264268,3.58811157,4.634277053,17.16949034,0.22345148,291.8142571,3.286897927,Formalin-Mixed
litchi_formalin (654),79.83147544,3.256532618,4.715702852,16.60823891,0.259871002,448.9131136,4.878005505,Formalin-Mixed
litchi_formalin (655),80.12377487,3.56371768,4.689375724,19.16886362,0.498319081,404.6962407,2.525932732,Formalin-Mixed
litchi_formalin (656),75.29986125,3.076867103,4.816669291,16.24818104,0.274600233,395.3141417,2.268729012,Formalin-Mixed
litchi_formalin (657),79.73053675,3.799891304,4.9065756,16.3265266,0.294205781,322.2181158,4.641856496,Formalin-Mixed
litchi_formalin (658),77.90283108,3.925328054,4.648544327,17.19397645,0.517192894,359.1554971,4.690057969,Formalin-Mixed
litchi_formalin (659),75.86867813,3.874444388,4.606860576,18.05675272,0.237320471,380.7835577,4.615217264,Formalin-Mixed
litchi_formalin (660),77.93935283,3.341757602,4.833447635,17.6250992,0.374989529,374.0685723,3.532930747,Formalin-Mixed
litchi_formalin (661),76.35963051,3.32576812,4.835160033,16.17926524,0.209225355,390.9969277,3.979233285,Formalin-Mixed
litchi_formalin (662),77.90891672,3.035087611,4.95056562,19.82996623,0.33872296,266.4763478,3.690089143,Formalin-Mixed
litchi_formalin (663),77.6903732,3.651400359,4.507972843,19.81147808,0.479592561,321.1296866,2.208343478,Formalin-Mixed
litchi_formalin (664),80.16874146,3.534904784,4.926520331,17.11742529,0.236041312,336.8000033,3.787504691,Formalin-Mixed
litchi_formalin (665),80.41950891,3.459346371,4.760501086,18.92610246,0.555333851,302.1258596,2.040842442,Formalin-Mixed
litchi_formalin (666),79.24920058,3.907630953,4.810651045,18.31430165,0.563799617,284.5254541,2.974962229,Formalin-Mixed
litchi_formalin (667),75.1588079,3.167878901,4.54568572,16.94990678,0.24199615,277.785496,4.796877728,Formalin-Mixed
litchi_formalin (668),81.51715595,3.009666267,4.716307466,17.04868621,0.596292975,323.2766785,2.912135809,Formalin-Mixed
litchi_formalin (669),79.80363296,3.073316452,4.613651204,17.9646127,0.319011821,348.6883401,4.819479928,Formalin-Mixed
litchi_formalin (670),75.23936815,3.223371438,4.627112515,17.67694777,0.233640668,262.595288,2.750401871,Formalin-Mixed
litchi_formalin (671),80.73183029,3.033285549,4.752047557,17.16491731,0.202026846,439.2916189,2.943686721,Formalin-Mixed
litchi_formalin (672),76.40186308,3.502843711,4.906227975,19.23004639,0.363409158,403.0486646,3.885222489,Formalin-Mixed
litchi_formalin (673),79.05454833,3.314090455,4.871890465,17.92585167,0.451923994,396.1703546,4.284880918,Formalin-Mixed
litchi_formalin (674),78.26644059,3.180483008,4.79549998,18.61939225,0.3328717,284.572105,3.504163304,Formalin-Mixed
litchi_formalin (675),77.93887148,3.750084075,4.769709096,16.757094,0.534686946,370.7601536,4.646347062,Formalin-Mixed
litchi_formalin (676),81.22799604,3.204451326,4.713653022,18.13403065,0.48664251,355.9449894,2.120721265,Formalin-Mixed
litchi_formalin (677),78.06152904,3.687605101,4.986354987,17.2719042,0.340064613,446.4937692,4.766584516,Formalin-Mixed
litchi_formalin (678),75.52740882,3.349264906,4.780096277,18.10565444,0.493723867,399.534354,2.5889234,Formalin-Mixed
litchi_formalin (679),81.62647109,3.511827761,4.626983199,19.12330333,0.576195095,365.1523767,4.652716235,Formalin-Mixed
litchi_formalin (680),81.44374662,3.93386704,4.615045396,19.07565284,0.237238399,420.1625333,3.202589538,Formalin-Mixed
litchi_formalin (681),79.79102883,3.037351635,4.805676515,17.41688271,0.322441584,281.0188542,4.498271168,Formalin-Mixed
litchi_formalin (682),78.2752477,3.500264507,4.761413764,18.77710847,0.385330376,253.0433059,4.014996649,Formalin-Mixed
litchi_formalin (683),75.65001631,3.85442296,4.503848901,19.7651598,0.399196051,388.0466667,2.527824897,Formalin-Mixed
litchi_formalin (684),80.53523683,3.587974248,4.915032686,18.50267732,0.416878258,269.662292,4.75414271,Formalin-Mixed
litchi_formalin (685),75.5283454,3.276870517,4.852061177,16.59364049,0.320250763,273.086728,2.736552171,Formalin-Mixed
litchi_formalin (686),75.48020689,3.397681135,4.830914645,18.71883452,0.466903858,398.9361453,2.732420356,Formalin-Mixed
litchi_formalin (687),78.7616869,3.680265629,4.534390329,16.41961755,0.458033801,304.1069688,4.44253669,Formalin-Mixed
litchi_formalin (688),76.12089768,3.890811894,4.681027925,19.48844164,0.431128603,375.7262431,2.317619767,Formalin-Mixed
litchi_formalin (689),75.05411187,3.041066374,4.96769113,18.06664198,0.245504689,433.4813852,2.666107719,Formalin-Mixed
litchi_formalin (690),77.96179402,3.071538822,4.931294621,17.54056295,0.390787156,313.2949063,3.51103272,Formalin-Mixed
litchi_formalin (691),75.96052062,3.325051524,4.642771469,16.22802638,0.342490755,293.4288316,4.491431086,Formalin-Mixed
litchi_formalin (692),76.12360791,3.232779684,4.578529442,17.52313494,0.396415388,271.3125767,2.442451924,Formalin-Mixed
litchi_formalin (693),75.53837447,3.264930886,4.724543979,19.61282667,0.568746574,276.0924723,3.643004704,Formalin-Mixed
litchi_formalin (694),76.43565628,3.221269999,4.677915189,16.08393199,0.392212537,262.4445391,4.133721775,Formalin-Mixed
litchi_formalin (695),80.00838926,3.195825049,4.841113188,17.89859263,0.205592317,267.5284758,4.581785674,Formalin-Mixed
litchi_formalin (696),80.66249115,3.130623967,4.983217405,19.72463236,0.375534695,336.4009178,4.806696681,Formalin-Mixed
litchi_formalin (697),78.16773551,3.933954132,4.681500725,17.579364,0.528259272,314.173009,4.353919743,Formalin-Mixed
litchi_formalin (698),78.54587671,3.144189464,4.531112086,17.71270275,0.512024369,391.3121629,3.958485195,Formalin-Mixed
litchi_formalin (699),75.22858524,3.204403775,4.948807004,18.31424022,0.405356029,424.0483316,3.300860256,Formalin-Mixed
litchi_formalin (700),75.48521383,3.246265724,4.518974865,17.85174933,0.299907605,406.9546406,2.336330463,Formalin-Mixed
litchi_formalin (701),76.80297408,3.933014873,4.976382949,16.67440676,0.386035465,356.1274513,4.129211578,Formalin-Mixed
litchi_formalin (702),78.80728894,3.755714134,4.832289714,16.07422216,0.425480888,270.4884232,4.978211913,Formalin-Mixed
litchi_formalin (703),80.17685804,3.78969943,4.970844604,18.43924663,0.599948575,391.9534568,4.210281784,Formalin-Mixed
litchi_formalin (704),79.23502143,3.10475826,4.599829843,19.68322635,0.457671236,322.5657449,2.050133281,Formalin-Mixed
litchi_formalin (705),77.74489498,3.836309875,4.520349898,16.42545653,0.477705972,267.1300788,3.488779934,Formalin-Mixed
litchi_formalin (706),75.82826851,3.408193082,4.744104989,16.84381088,0.396581657,418.4932814,3.843939897,Formalin-Mixed
litchi_formalin (707),80.46541264,3.262823026,4.725311707,17.48091794,0.34179582,317.6433034,4.069022603,Formalin-Mixed
litchi_formalin (708),77.54650236,3.575750084,4.665746137,19.23496892,0.525181193,293.6497665,4.159177507,Formalin-Mixed
litchi_formalin (709),80.1523781,3.822182906,4.978828237,17.07704127,0.39797293,424.2904129,3.674325324,Formalin-Mixed
litchi_formalin (710),78.59085189,3.778652151,4.911291866,19.52821762,0.597876052,430.4267737,2.670080998,Formalin-Mixed
litchi_formalin (711),80.17063437,3.889997483,4.830791011,16.2198315,0.38284823,317.7941674,4.826601984,Formalin-Mixed
litchi_formalin (712),81.35102693,3.928132186,4.581429146,19.76382649,0.227200113,320.9602839,4.089999403,Formalin-Mixed
litchi_formalin (713),81.44720661,3.238122071,4.867161704,18.24298831,0.473031255,365.9257055,2.710520111,Formalin-Mixed
litchi_formalin (714),78.74574746,3.423857894,4.863506227,18.63511071,0.21865658,396.6882988,2.966965497,Formalin-Mixed
litchi_formalin (715),78.58055855,3.014628539,4.712534087,17.47075809,0.300200639,262.6298404,4.765783012,Formalin-Mixed
litchi_formalin (716),76.85974926,3.879321659,4.962392955,19.12797714,0.341495301,368.6687314,4.66245556,Formalin-Mixed
litchi_formalin (717),81.55059882,3.154572151,4.583488941,16.666265,0.495793434,440.5640124,3.215439315,Formalin-Mixed
litchi_formalin (718),78.20543417,3.861474812,4.633668781,16.1956473,0.397694371,302.4187794,2.114921666,Formalin-Mixed
litchi_formalin (719),75.89313868,3.329387322,4.53161217,17.58206777,0.211458373,431.7654428,2.145492107,Formalin-Mixed
litchi_formalin (720),78.0289344,3.36813359,4.897725479,19.41478286,0.446739941,440.0336682,2.851754873,Formalin-Mixed
litchi_formalin (721),75.88937275,3.039132254,4.810879693,19.01970735,0.364574495,303.8307282,3.887366658,Formalin-Mixed
litchi_formalin (722),78.51772179,3.32687879,4.657470153,18.06862388,0.568733804,400.8403732,3.752583906,Formalin-Mixed
litchi_formalin (723),78.9289286,3.888363683,4.581906832,18.28855099,0.399824924,297.7550017,3.901483361,Formalin-Mixed
litchi_formalin (724),77.36429033,3.025547401,4.520073885,16.51957131,0.483590058,397.5222323,4.151848916,Formalin-Mixed
litchi_formalin (725),75.5015543,3.406327473,4.583372784,19.36272603,0.287547397,409.4839943,2.057096761,Formalin-Mixed
litchi_formalin (726),81.60452475,3.03139963,4.726642323,19.14783873,0.504389426,299.4411407,2.315256786,Formalin-Mixed
litchi_formalin (727),80.41347179,3.370923425,4.623588485,18.62588158,0.488382124,393.1739087,3.078450355,Formalin-Mixed
litchi_formalin (728),80.87216756,3.172640641,4.629491089,17.86476415,0.561632683,412.4209078,2.464579993,Formalin-Mixed
litchi_formalin (729),77.56807876,3.252218393,4.937788183,19.85783707,0.213528657,321.7157744,2.225960128,Formalin-Mixed
litchi_formalin (730),80.32581721,3.877598373,4.757568837,19.51612789,0.379000279,283.5405552,3.922893188,Formalin-Mixed
litchi_formalin (731),78.39761027,3.436049221,4.864625987,18.57772197,0.471662161,268.3929135,4.446009432,Formalin-Mixed
litchi_formalin (732),76.40758442,3.273797991,4.517855475,17.48720399,0.23806556,365.0763407,4.257879972,Formalin-Mixed
litchi_formalin (733),75.87096364,3.589338378,4.682581678,18.47208911,0.364241627,445.6196239,4.451119336,Formalin-Mixed
litchi_formalin (734),77.41535609,3.14210696,4.739584674,18.30176371,0.576858641,414.590064,3.997569632,Formalin-Mixed
litchi_formalin (735),75.96286478,3.259391607,4.593208428,17.57696795,0.374373796,337.1679278,4.206035965,Formalin-Mixed
litchi_formalin (736),81.98788283,3.546247968,4.560095771,17.22669589,0.594161913,357.3241806,2.815336323,Formalin-Mixed
litchi_formalin (737),75.34432293,3.237523042,4.935151889,17.62804317,0.222735624,305.9055771,4.979024109,Formalin-Mixed
litchi_formalin (738),78.0880052,3.679127737,4.969715814,18.29564562,0.48713191,282.6131735,2.549496963,Formalin-Mixed
litchi_formalin (739),78.16465466,3.491491302,4.539403349,17.71253938,0.432406494,346.4162316,2.643481623,Formalin-Mixed
litchi_formalin (740),77.1044235,3.77198907,4.674509356,17.05429795,0.400215871,342.7003132,2.866765495,Formalin-Mixed
litchi_formalin (741),78.99946096,3.948244536,4.979142814,19.04385327,0.588338961,354.3859906,4.92599729,Formalin-Mixed
litchi_formalin (742),76.04983917,3.115804889,4.541580867,18.12586998,0.25186016,440.5609171,4.964865768,Formalin-Mixed
litchi_formalin (743),80.48738666,3.33466501,4.821820686,16.27070065,0.558399581,370.77906,4.384681249,Formalin-Mixed
litchi_formalin (744),77.32713403,3.319549063,4.986110685,17.47326602,0.476496164,371.1543673,3.887172796,Formalin-Mixed
litchi_formalin (745),79.13939813,3.151182919,4.989111834,19.53965383,0.303598429,275.6049526,3.560187726,Formalin-Mixed
litchi_formalin (746),80.00947465,3.810303137,4.735611665,19.02094612,0.560667658,449.2977732,4.911862537,Formalin-Mixed
litchi_formalin (747),81.22329482,3.759878704,4.581374554,17.29298714,0.371717967,404.5689888,4.086868409,Formalin-Mixed
litchi_formalin (748),80.85051206,3.484425471,4.601042157,19.75273261,0.525690931,425.4406688,4.834190385,Formalin-Mixed
litchi_formalin (749),79.2581632,3.537770778,4.944800698,16.30641163,0.355534607,332.8600824,2.949652398,Formalin-Mixed
litchi_formalin (750),77.71875226,3.059544138,4.955841502,19.84493882,0.540372331,350.4256192,3.001324377,Formalin-Mixed
litchi_formalin (751),78.52243269,3.555507352,4.803939822,16.98282037,0.454651647,354.4167618,4.564173782,Formalin-Mixed
litchi_formalin (752),80.38114355,3.791341524,4.8830882,16.03637672,0.256418653,288.8189079,2.449564762,Formalin-Mixed
litchi_formalin (753),81.1428188,3.573827574,4.869965626,17.73523215,0.459865265,387.8978313,4.837783584,Formalin-Mixed
litchi_formalin (754),75.7264735,3.26530637,4.830910799,17.43588172,0.276537905,430.5953447,3.522423064,Formalin-Mixed
litchi_formalin (755),77.69399384,3.667548272,4.913638477,18.15635602,0.364769051,282.7411636,4.779241636,Formalin-Mixed
litchi_formalin (756),80.43281619,3.36148843,4.842703312,19.18709144,0.268118234,267.2636547,3.010378366,Formalin-Mixed
litchi_formalin (757),78.02156234,3.544873284,4.767001153,19.36972321,0.208806446,397.6437811,4.147876712,Formalin-Mixed
litchi_formalin (758),77.32559435,3.487565363,4.618478181,17.60492,0.284754616,304.6403663,3.448625366,Formalin-Mixed
litchi_formalin (759),77.87925888,3.381175001,4.871944072,17.71938297,0.414548809,374.7725083,3.880410891,Formalin-Mixed
litchi_formalin (760),79.21991323,3.71887798,4.736718934,16.59271092,0.392624387,389.1516676,3.513117479,Formalin-Mixed
litchi_formalin (761),81.99863601,3.883876112,4.647395842,16.19019044,0.400598838,314.3821527,4.901346852,Formalin-Mixed
litchi_formalin (762),78.450947,3.005212518,4.900973138,18.56485996,0.299074751,413.0289195,4.076316193,Formalin-Mixed
litchi_formalin (763),76.45946132,3.933616519,4.8483568,16.2577505,0.47406448,359.9977964,2.753956906,Formalin-Mixed
litchi_formalin (764),76.13992603,3.511515136,4.968669782,18.93532048,0.481705315,423.7998816,4.729030766,Formalin-Mixed
litchi_formalin (765),75.29644823,3.70073188,4.58272082,18.15636058,0.34318713,402.6587105,2.882089214,Formalin-Mixed
litchi_formalin (766),78.91172064,3.855624566,4.824594642,16.79433191,0.552468035,423.7151264,3.114815298,Formalin-Mixed
litchi_formalin (767),78.81200464,3.467103692,4.622119734,18.15809177,0.457609287,254.0322764,2.306371094,Formalin-Mixed
